Datetime,Water Level (m)
2013-03-26,1.055999994277954
2013-03-27,1.0609999895095823
2013-03-28,1.069000005722046
2013-03-29,1.0829999446868896
2013-03-30,1.093999981880188
2013-03-31,1.1119999885559082
2013-04-01,1.1399999856948853
2013-04-02,1.1859999895095823
2013-04-03,1.2009999752044678
2013-04-04,1.1959999799728394
2013-04-05,1.1950000524520874
2013-04-06,1.0980000495910645
2013-04-07,1.008999943733215
2013-04-08,1.0019999742507937
2013-04-09,1.350000023841858
2013-04-10,1.7680000066757202
2013-04-11,1.6380000114440918
2013-04-12,1.6130000352859497
2013-04-13,1.503999948501587
2013-04-14,1.590999960899353
2013-04-15,1.7150000333786009
2013-04-16,1.7170000076293943
2013-04-17,1.6239999532699585
2013-04-18,1.5460000038146973
2013-04-19,1.5809999704360962
2013-04-20,1.94599997997284
2013-04-21,2.0169999599456787
2013-04-22,1.9730000495910645
2013-04-23,1.89900004863739
2013-04-24,1.805999994277954
2013-04-25,1.7599999904632568
2013-04-26,1.7350000143051147
2013-04-27,1.7610000371932983
2013-04-28,1.7640000581741333
2013-04-29,1.7139999866485596
2013-04-30,1.621999979019165
2013-05-01,1.5099999904632568
2013-05-02,1.4149999618530271
2013-05-03,1.3359999656677246
2013-05-04,1.281999945640564
2013-05-05,1.284000039100647
2013-05-06,1.274999976158142
2013-05-07,1.2680000066757202
2013-05-08,1.3079999685287476
2013-05-09,1.3489999771118164
2013-05-10,1.3860000371932983
2013-05-11,1.4179999828338623
2013-05-12,1.468000054359436
2013-05-13,1.4980000257492063
2013-05-14,1.5329999923706057
2013-05-15,1.5570000410079956
2013-05-16,1.5889999866485596
2013-05-17,1.6019999980926514
2013-05-18,1.6100000143051147
2013-05-19,1.631999969482422
2013-05-20,1.6579999923706057
2013-05-21,1.680999994277954
2013-05-22,1.7089999914169312
2013-05-23,1.7209999561309814
2013-05-24,1.7480000257492063
2013-05-25,1.7769999504089355
2013-05-26,1.781999945640564
2013-05-27,1.7860000133514404
2013-05-28,1.8020000457763672
2013-05-29,1.820000052452088
2013-05-30,1.8329999446868896
2013-05-31,1.8329999446868896
2013-06-01,1.85699999332428
2013-06-02,1.875
2013-06-03,1.871000051498413
2013-06-04,1.870000004768372
2013-06-05,1.871000051498413
2013-06-06,1.8600000143051147
2013-06-07,1.8339999914169312
2013-06-08,1.8009999990463257
2013-06-09,1.7640000581741333
2013-06-10,1.7389999628067017
2013-06-11,1.7130000591278076
2013-06-12,1.741000056266785
2013-06-13,1.753999948501587
2013-06-14,1.7760000228881836
2013-06-15,1.7680000066757202
2013-06-16,1.7719999551773071
2013-06-17,1.756999969482422
2013-06-18,1.774999976158142
2013-06-19,1.7920000553131104
2013-06-20,1.7940000295639038
2013-06-21,1.820000052452088
2013-06-22,1.8359999656677248
2013-06-23,1.8539999723434448
2013-06-24,1.8600000143051147
2013-06-25,1.8630000352859497
2013-06-26,1.870000004768372
2013-06-27,1.871000051498413
2013-06-28,1.8730000257492063
2013-06-29,1.8769999742507928
2013-06-30,1.883000016212464
2013-07-01,1.8819999694824217
2013-07-02,1.8899999856948853
2013-07-03,1.8919999599456787
2013-07-04,1.8960000276565552
2013-07-05,1.8960000276565552
2013-07-06,1.89900004863739
2013-07-07,1.89900004863739
2013-07-08,1.8949999809265137
2013-07-09,1.9029999971389768
2013-07-10,1.9129999876022337
2013-07-11,1.9170000553131104
