Datetime,Water Level (m)
2013-03-01,1.024999976158142
2013-03-02,1.0260000228881836
2013-03-03,1.02400004863739
2013-03-04,1.0219999551773071
2013-03-05,1.0190000534057615
2013-03-06,1.0169999599456787
2013-03-07,1.0140000581741333
2013-03-08,1.0110000371932983
2013-03-09,1.008999943733215
2013-03-10,1.006999969482422
2013-03-11,1.0039999485015871
2013-03-12,1.0010000467300415
2013-03-13,0.9990000128746032
2013-03-14,0.9959999918937684
2013-03-15,0.9940000176429749
2013-03-16,0.99099999666214
2013-03-17,0.9890000224113464
2013-03-18,0.9850000143051147
2013-03-19,0.9819999933242798
2013-03-20,0.9789999723434448
2013-03-21,0.9769999980926514
2013-03-22,0.9739999771118164
2013-03-23,0.9710000157356262
2013-03-24,0.9670000076293944
2013-03-25,0.9649999737739564
2013-03-26,0.9629999995231628
2013-03-27,0.959999978542328
2013-03-28,0.9570000171661376
2013-03-29,0.9549999833106996
2013-03-30,0.9509999752044678
2013-03-31,0.9490000009536744
2013-04-01,0.9470000267028807
2013-04-02,0.9449999928474426
2013-04-03,0.9419999718666076
2013-04-04,0.9350000023841858
2013-04-05,0.9300000071525574
2013-04-06,0.9269999861717224
2013-04-07,0.9250000119209292
2013-04-08,0.9210000038146972
2013-04-09,0.9169999957084656
2013-04-10,0.9139999747276306
2013-04-11,0.9120000004768372
2013-04-12,0.9100000262260436
2013-04-13,0.9070000052452089
2013-04-14,0.9039999842643738
2013-04-15,0.9010000228881836
2013-04-16,0.8980000019073486
2013-04-17,0.8949999809265137
2013-04-18,0.9430000185966492
2013-04-19,1.1599999666213991
2013-04-20,1.1640000343322754
2013-04-21,1.1649999618530271
2013-04-22,1.1690000295639038
2013-04-23,1.180999994277954
2013-04-24,1.1959999799728394
2013-04-25,1.2089999914169312
2013-04-26,1.2389999628067017
2013-04-27,1.3459999561309814
2013-04-28,1.8860000371932983
2013-04-29,2.177999973297119
2013-04-30,2.711999893188477
2013-05-01,2.631999969482422
2013-05-02,2.338000059127808
2013-05-03,2.115000009536743
2013-05-04,1.9980000257492063
2013-05-05,1.914000034332276
2013-05-06,1.861999988555908
2013-05-07,1.8240000009536743
2013-05-08,1.7869999408721924
2013-05-09,1.753999948501587
2013-05-10,1.7280000448226929
2013-05-11,1.6990000009536743
2013-05-12,1.680999994277954
2013-05-13,1.6619999408721924
2013-05-14,1.6430000066757202
2013-05-15,1.6260000467300415
2013-05-16,1.6130000352859497
2013-05-17,1.60099995136261
2013-05-18,1.590999960899353
2013-05-19,1.5809999704360962
2013-05-20,1.5829999446868896
2013-05-21,1.5750000476837158
2013-05-22,1.559999942779541
2013-05-23,1.5449999570846558
2013-05-24,1.534000039100647
2013-05-25,1.5299999713897705
2013-05-26,1.5269999504089355
2013-05-27,1.534000039100647
2013-05-28,1.5360000133514404
2013-05-29,1.5299999713897705
2013-05-30,1.5279999971389768
2013-05-31,1.6269999742507937
2013-06-01,1.976999998092652
2013-06-02,2.4100000858306885
2013-06-03,2.157999992370605
2013-06-04,2.0469999313354488
2013-06-05,1.9600000381469729
2013-06-06,1.8980000019073489
2013-06-07,1.8539999723434448
2013-06-08,1.8270000219345093
2013-06-09,1.8009999990463257
2013-06-10,1.7829999923706057
2013-06-11,1.7549999952316284
2013-06-12,1.7280000448226929
2013-06-13,1.7020000219345093
2013-06-14,1.6950000524520874
2013-06-15,1.7150000333786009
2013-06-16,1.680999994277954
2013-06-17,1.656999945640564
2013-06-18,1.6410000324249268
2013-06-19,1.621999979019165
2013-06-20,1.6299999952316284
2013-06-21,1.6770000457763672
2013-06-22,1.72599995136261
2013-06-23,1.746999979019165
2013-06-24,1.7150000333786009
2013-06-25,1.7549999952316284
2013-06-26,1.8009999990463257
2013-06-27,1.7489999532699585
2013-06-28,1.7580000162124634
2013-06-29,1.774999976158142
2013-06-30,1.7649999856948853
2013-07-01,1.753000020980835
2013-07-02,1.7359999418258667
2013-07-03,1.718000054359436
2013-07-04,1.7059999704360962
2013-07-05,1.6920000314712524
2013-07-06,1.6829999685287476
2013-07-07,1.6670000553131104
2013-07-08,1.6510000228881836
2013-07-09,1.6369999647140503
2013-07-10,1.6230000257492063
2013-07-11,1.6109999418258667
2013-07-12,1.600000023841858
2013-07-13,1.5980000495910645
2013-07-14,1.6030000448226929
2013-07-15,1.587000012397766
2013-07-16,1.5880000591278076
2013-07-17,1.587000012397766
2013-07-18,1.5800000429153442
2013-07-19,1.5670000314712524
2013-07-20,1.5609999895095823
2013-07-21,1.5490000247955322
2013-07-22,1.5399999618530271
2013-07-23,1.5310000181198118
2013-07-24,1.5230000019073486
2013-07-25,1.5130000114440918
2013-07-26,1.506999969482422
2013-07-27,1.496999979019165
2013-07-28,1.4789999723434448
2013-07-29,1.475000023841858
2013-07-30,1.4709999561309814
2013-07-31,1.4630000591278076
2013-08-01,1.4550000429153442
2013-08-02,1.4520000219345093
2013-08-03,1.4470000267028809
2013-08-04,1.4429999589920044
2013-08-05,1.4479999542236328
2013-08-06,1.508999943733215
2013-08-07,1.5080000162124634
2013-08-08,1.5
2013-08-09,1.4869999885559082
2013-08-10,1.4780000448226929
2013-08-11,1.4709999561309814
2013-08-12,1.4630000591278076
2013-08-13,1.4550000429153442
2013-08-14,1.4490000009536743
2013-08-15,1.4500000476837158
2013-08-16,1.4490000009536743
2013-08-17,1.4429999589920044
2013-08-18,1.437999963760376
2013-08-19,1.4320000410079956
2013-08-20,1.4559999704360962
2013-08-21,1.4869999885559082
2013-08-22,1.4830000400543213
2013-08-23,1.475000023841858
2013-08-24,1.4689999818801882
2013-08-25,1.4589999914169312
2013-08-26,1.4520000219345093
2013-08-27,1.4450000524520874
2013-08-28,1.440999984741211
2013-08-29,1.4429999589920044
2013-08-30,1.4390000104904177
2013-08-31,1.434000015258789
2013-09-01,1.4290000200271606
2013-09-02,1.4249999523162842
2013-09-03,1.4199999570846558
2013-09-04,1.4140000343322754
2013-09-05,1.4099999666213991
2013-09-06,1.406999945640564
2013-09-07,1.4040000438690186
2013-09-08,1.406000018119812
2013-09-09,1.406000018119812
2013-09-10,1.406000018119812
2013-09-11,1.402999997138977
2013-09-12,
2013-09-13,
2013-09-14,
2013-09-15,
2013-09-16,
2013-09-17,
2013-09-18,
2013-09-19,
2013-09-20,
2013-09-21,
2013-09-22,
2013-09-23,1.3799999952316284
2013-09-24,1.378000020980835
2013-09-25,1.375
2013-09-26,1.3769999742507937
2013-09-27,1.3739999532699585
2013-09-28,1.371999979019165
2013-09-29,1.36899995803833
2013-09-30,1.366000056266785
2013-10-01,1.3619999885559082
2013-10-02,1.3580000400543213
2013-10-03,1.3550000190734863
2013-10-04,1.3519999980926514
2013-10-05,1.350000023841858
2013-10-06,1.3489999771118164
2013-10-07,1.3489999771118164
2013-10-08,1.347000002861023
2013-10-09,1.3450000286102295
