Datetime,Water Level (m)
1969-05-05,1.725000023841858
1969-05-06,1.8899999856948853
1969-05-07,1.993000030517578
1969-05-08,2.2860000133514404
1969-05-09,2.3469998836517334
1969-05-10,2.4260001182556152
1969-05-11,2.377000093460083
1969-05-12,2.2980000972747803
1969-05-13,2.2860000133514404
1969-05-14,2.2249999046325684
1969-05-15,2.111999988555908
1969-05-16,2.0179998874664307
1969-05-17,2.003000020980835
1969-05-18,2.128000020980835
1969-05-19,2.1979999542236333
1969-05-20,2.25600004196167
1969-05-21,2.315999984741211
1969-05-22,2.352999925613404
1969-05-23,2.4110000133514404
1969-05-24,2.559999942779541
1969-05-25,2.463000059127808
1969-05-26,2.2860000133514404
1969-05-27,2.2799999713897705
1969-05-28,2.309999942779541
1969-05-29,2.5360000133514404
1969-05-30,2.25600004196167
1969-05-31,2.1400001049041752
1969-06-01,2.128000020980835
1969-06-02,2.303999900817871
1969-06-03,2.384000062942505
1969-06-04,2.4200000762939453
1969-06-05,2.4140000343322754
1969-06-06,2.407999992370605
1969-06-07,2.4019999504089355
1969-06-08,2.390000104904175
1969-06-09,2.496000051498413
1969-06-10,2.5360000133514404
1969-06-11,2.51200008392334
1969-06-12,2.437999963760376
1969-06-13,2.431999921798706
1969-06-14,2.377000093460083
1969-06-15,2.3559999465942383
1969-06-16,2.338000059127808
1969-06-17,2.377000093460083
1969-06-18,2.4019999504089355
1969-06-19,2.3469998836517334
1969-06-20,2.2950000762939453
1969-06-21,2.1949999332427983
1969-06-22,2.0910000801086426
1969-06-23,2.0969998836517334
1969-06-24,2.184999942779541
1969-06-25,1.986999988555908
1969-06-26,1.919999957084656
1969-06-27,1.878000020980835
1969-06-28,1.934999942779541
1969-06-29,1.9570000171661377
1969-06-30,1.950999975204468
1969-07-01,1.9989999532699585
1969-07-02,2.0480000972747803
1969-07-03,2.134000062942505
1969-07-04,1.950999975204468
1969-07-05,1.8960000276565552
1969-07-06,1.945000052452088
1969-07-07,1.9780000448226929
1969-07-08,1.934999942779541
1969-07-09,1.975000023841858
1969-07-10,2.315999984741211
1969-07-11,2.7980000972747803
1969-07-12,2.200999975204468
1969-07-13,2.056999921798706
1969-07-14,1.9539999961853027
1969-07-15,1.8589999675750728
1969-07-16,1.7979999780654907
1969-07-17,1.7829999923706057
1969-07-18,1.7979999780654907
1969-07-19,1.8229999542236328
1969-07-20,1.861999988555908
1969-07-21,1.843999981880188
1969-07-22,1.8320000171661377
1969-07-23,1.883999943733216
1969-07-24,1.89300000667572
1969-07-25,1.8530000448226929
1969-07-26,1.7680000066757202
1969-07-27,1.7369999885559082
1969-07-28,1.7710000276565552
1969-07-29,1.753000020980835
1969-07-30,1.7130000591278076
1969-07-31,1.7130000591278076
1969-08-01,1.7070000171661377
1969-08-02,1.7070000171661377
1969-08-03,1.64900004863739
1969-08-04,1.6399999856948853
1969-08-05,1.8289999961853027
1969-08-06,1.8289999961853027
1969-08-07,1.725000023841858
1969-08-08,1.6759999990463257
1969-08-09,1.6699999570846558
1969-08-10,1.7309999465942385
1969-08-11,1.715999960899353
1969-08-12,1.8899999856948853
1969-08-13,2.1640000343322754
1969-08-14,1.9600000381469729
1969-08-15,2.368000030517578
1969-08-16,1.9600000381469729
1969-08-17,1.7769999504089355
1969-08-18,1.871000051498413
1969-08-19,2.213000059127808
1969-08-20,2.1640000343322754
1969-08-21,2.1700000762939453
1969-08-22,1.986999988555908
1969-08-23,1.8040000200271609
1969-08-24,1.7100000381469729
1969-08-25,1.7979999780654907
1969-08-26,1.8040000200271609
1969-08-27,2.6059999465942383
1969-08-28,1.9630000591278085
1969-08-29,1.868000030517578
1969-08-30,1.7369999885559082
1969-08-31,1.64900004863739
1969-09-01,1.6150000095367432
