Datetime,Water Level (m)
2013-01-01,7.414000034332275
2013-01-02,7.419000148773192
2013-01-03,7.443999767303468
2013-01-04,7.434999942779541
2013-01-05,7.428999900817871
2013-01-06,7.427999973297119
2013-01-07,7.425000190734862
2013-01-08,7.425000190734862
2013-01-09,7.422999858856201
2013-01-10,7.421999931335449
2013-01-11,7.421000003814697
2013-01-12,7.427000045776367
2013-01-13,7.447999954223633
2013-01-14,7.501999855041504
2013-01-15,7.526000022888184
2013-01-16,7.521999835968018
2013-01-17,7.514999866485597
2013-01-18,7.5
2013-01-19,7.51200008392334
2013-01-20,7.514999866485597
2013-01-21,7.500999927520753
2013-01-22,7.508999824523926
2013-01-23,7.526000022888184
2013-01-24,7.539000034332275
2013-01-25,7.551000118255615
2013-01-26,7.548999786376952
2013-01-27,7.539999961853027
2013-01-28,7.539000034332275
2013-01-29,7.533999919891357
2013-01-30,7.5370001792907715
2013-01-31,7.592999935150146
2013-02-01,7.565000057220459
2013-02-02,7.546000003814697
2013-02-03,7.532000064849853
2013-02-04,7.514999866485597
2013-02-05,7.517000198364258
2013-02-06,7.532000064849853
2013-02-07,7.528999805450439
2013-02-08,7.520999908447266
2013-02-09,7.535999774932861
2013-02-10,7.5349998474121085
2013-02-11,7.5349998474121085
2013-02-12,7.532999992370605
2013-02-13,7.511000156402588
2013-02-14,7.495999813079834
2013-02-15,7.488999843597412
2013-02-16,7.482999801635742
2013-02-17,7.480999946594237
2013-02-18,7.492000102996826
2013-02-19,7.501999855041504
2013-02-20,7.500999927520753
2013-02-21,7.491000175476074
2013-02-22,7.488999843597412
2013-02-23,7.47599983215332
2013-02-24,7.466000080108643
2013-02-25,7.461999893188477
2013-02-26,7.456999778747559
2013-02-27,7.461999893188477
2013-02-28,7.480000019073486
2013-03-01,7.467999935150146
2013-03-02,7.467000007629394
2013-03-03,7.46999979019165
2013-03-04,7.4689998626708975
2013-03-05,7.464000225067139
2013-03-06,7.456999778747559
2013-03-07,7.452000141143799
2013-03-08,7.447000026702881
2013-03-09,7.442999839782715
2013-03-10,7.440999984741211
2013-03-11,7.446000099182129
2013-03-12,7.53000020980835
2013-03-13,7.592000007629394
2013-03-14,7.573999881744385
2013-03-15,7.553999900817871
2013-03-16,7.52400016784668
2013-03-17,7.495999813079834
2013-03-18,7.4770002365112305
2013-03-19,7.467999935150146
2013-03-20,7.460999965667725
2013-03-21,7.453999996185303
2013-03-22,7.448999881744385
2013-03-23,7.443999767303468
2013-03-24,7.439000129699707
2013-03-25,7.438000202178955
2013-03-26,7.445000171661378
2013-03-27,7.461999893188477
2013-03-28,7.47599983215332
2013-03-29,7.497000217437744
2013-03-30,7.500999927520753
2013-03-31,7.517000198364258
2013-04-01,7.539999961853027
2013-04-02,7.527999877929687
2013-04-03,7.514999866485597
2013-04-04,7.504000186920166
2013-04-05,7.497000217437744
2013-04-06,7.485000133514403
2013-04-07,7.480999946594237
2013-04-08,7.482999801635742
2013-04-09,7.500999927520753
2013-04-10,7.515999794006348
2013-04-11,7.517000198364258
2013-04-12,7.51800012588501
2013-04-13,7.558000087738037
2013-04-14,7.571000099182129
2013-04-15,7.559999942779541
2013-04-16,7.553999900817871
